T=600K Start: Sat Apr 25 02:21:01 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (17.857779 17.857779 17.857779)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  501 atoms
  read_data CPU = 0.008 seconds
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
1 atoms in group H_atom
500 atoms in group metal
### Phase 1: Equilibration 250 ps at 600 K ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 80.93 | 80.93 | 80.93 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
         0   600           -3371.6067      38.778043     -3332.8287      8120.2071      5694.8503    
      1000   597.08265     -3335.2551      38.589495     -3296.6656      39293.146      5694.8503    
      2000   574.37209     -3336.2818      37.12171      -3299.1601      35984.127      5694.8503    
      3000   615.10875     -3333.9518      39.754523     -3294.1973      34158.671      5694.8503    
      4000   628.63094     -3332.2436      40.628463     -3291.6152      39615.601      5694.8503    
      5000   577.89941     -3331.8938      37.349681     -3294.5441      39325.831      5694.8503    
      6000   619.75535     -3336.9935      40.054833     -3296.9387      34759.145      5694.8503    
      7000   613.71683     -3336.7027      39.664563     -3297.0381      35572.595      5694.8503    
      8000   622.47117     -3335.5049      40.230357     -3295.2746      36795.19       5694.8503    
      9000   616.72386     -3332.181       39.858908     -3292.3221      34975.111      5694.8503    
     10000   639.48274     -3335.8514      41.329816     -3294.5216      34331.742      5694.8503    
     11000   582.148       -3335.3049      37.624268     -3297.6806      35498.46       5694.8503    
     12000   588.16795     -3336.0708      38.013337     -3298.0575      34566.732      5694.8503    
     13000   615.30211     -3332.3044      39.76702      -3292.5374      37021.074      5694.8503    
     14000   611.82383     -3334.6443      39.542218     -3295.1021      37694.091      5694.8503    
     15000   594.22682     -3336.036       38.404922     -3297.6311      36132.349      5694.8503    
     16000   614.59275     -3336.0935      39.721174     -3296.3723      34189.69       5694.8503    
     17000   580.75985     -3332.2079      37.534551     -3294.6733      36727.375      5694.8503    
     18000   614.34082     -3336.3286      39.704891     -3296.6237      32777.581      5694.8503    
     19000   604.0706      -3336.6417      39.041127     -3297.6005      34329.285      5694.8503    
     20000   603.79444     -3337.6713      39.023278     -3298.648       31478.829      5694.8503    
     21000   601.89323     -3336.5859      38.900403     -3297.6855      33728.733      5694.8503    
     22000   634.57713     -3335.7514      41.012766     -3294.7387      37637.44       5694.8503    
     23000   606.70252     -3334.127       39.211228     -3294.9158      38354.695      5694.8503    
     24000   589.82374     -3336.186       38.120351     -3298.0657      39423.757      5694.8503    
     25000   568.81251     -3335.2354      36.762394     -3298.473       37203.299      5694.8503    
     26000   616.89431     -3336.8265      39.869924     -3296.9566      36619.578      5694.8503    
     27000   657.15058     -3335.8552      42.47169      -3293.3835      38433.683      5694.8503    
     28000   614.57648     -3332.4324      39.720123     -3292.7123      37318.03       5694.8503    
