Job: 7673142  |  Node: d1029  |  Sat Jun 13 06:36:10 PM EDT 2026
No restart file found -- starting fresh.
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.00092865796 -0.00092865796 -0.00092865796) to (17.862776 17.862776 17.862776)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  501 atoms
  reading velocities ...
  501 velocities
  read_data CPU = 0.014 seconds
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
1 atoms in group H_atom
500 atoms in group metal
### Phase 1: Equilibration 250 ps at 300 K ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 81.04 | 81.04 | 81.04 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
         0   300           -3368.1174      19.389022     -3348.7284      3632.9584      5700.5213    
      1000   149.14937     -3358.3667      9.6395343     -3348.7271      10734.295      5700.5213    
      2000   153.40475     -3358.6412      9.9145604     -3348.7267      10815.596      5700.5213    
      3000   155.50023     -3358.776       10.049991     -3348.726       10394.617      5700.5213    
      4000   158.26225     -3358.9538      10.228501     -3348.7253      10658.43       5700.5213    
      5000   159.81228     -3359.0529      10.32868      -3348.7242      10796.648      5700.5213    
      6000   148.85079     -3358.3431      9.6202371     -3348.7228      11076.991      5700.5213    
      7000   155.92378     -3358.7987      10.077365     -3348.7213      9875.3072      5700.5213    
      8000   158.91723     -3358.9902      10.270832     -3348.7194      11055.098      5700.5213    
      9000   155.62215     -3358.7752      10.057871     -3348.7173      12295.466      5700.5213    
     10000   157.6639      -3358.9048      10.18983      -3348.7149      11272.614      5700.5213    
     11000   157.59416     -3358.8978      10.185322     -3348.7124      9816.0891      5700.5213    
     12000   159.94933     -3359.0471      10.337537     -3348.7096      9119.6613      5700.5213    
     13000   160.4852      -3359.0785      10.37217      -3348.7064      8549.8374      5700.5213    
     14000   161.62356     -3359.1486      10.445743     -3348.7029      10214.035      5700.5213    
     15000   163.3904      -3359.2592      10.559933     -3348.6993      9076.5152      5700.5213    
     16000   168.77711     -3359.6035      10.908077     -3348.6954      9810.3516      5700.5213    
     17000   167.36142     -3359.5078      10.816581     -3348.6912      9732.5613      5700.5213    
     18000   158.69157     -3358.943       10.256247     -3348.6868      10106.442      5700.5213    
     19000   168.1395      -3359.549       10.866868     -3348.6822      10114.649      5700.5213    
     20000   163.01134     -3359.2127      10.535434     -3348.6773      10070.946      5700.5213    
     21000   157.96756     -3358.8816      10.209455     -3348.6721      10019.64       5700.5213    
     22000   160.80198     -3359.0594      10.392644     -3348.6668      11149.888      5700.5213    
     23000   182.52193     -3360.4575      11.796405     -3348.6611      10218.346      5700.5213    
     24000   170.94976     -3359.7034      11.048496     -3348.6549      11247.649      5700.5213    
     25000   173.03725     -3359.8318      11.18341      -3348.6484      9027.5316      5700.5213    
     26000   180.13936     -3360.2842      11.64242      -3348.6417      9212.0823      5700.5213    
     27000   169.01899     -3359.5584      10.923709     -3348.6347      11794.125      5700.5213    
     28000   173.22979     -3359.8234      11.195854     -3348.6276      12261.691      5700.5213    
     29000   180.61996     -3360.2937      11.673481     -3348.6203      10931.539      5700.5213    
     30000   175.38215     -3359.9475      11.334961     -3348.6126      11023.034      5700.5213    
     31000   171.83996     -3359.7108      11.106029     -3348.6048      11133.117      5700.5213    
     32000   169.96182     -3359.5813      10.984645     -3348.5966      14196.59       5700.5213    
     33000   168.62488     -3359.4865      10.898238     -3348.5882      14180.4        5700.5213    
     34000   175.85441     -3359.9453      11.365483     -3348.5798      13429.086      5700.5213    
     35000   178.87573     -3360.1318      11.560751     -3348.5711      13256.476      5700.5213    
     36000   175.56789     -3359.909       11.346965     -3348.562       13863.527      5700.5213    
     37000   184.86303     -3360.5005      11.947711     -3348.5527      13385.767      5700.5213    
