LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.67821889 -0.67821889 -0.67821889) to (21.628219 21.628219 21.628219)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  1000 atoms
  reading velocities ...
  1000 velocities
  read_data CPU = 0.017 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 252.4 | 252.4 | 252.4 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
         0   0              300           -4857.7659      38.739265      3728.0336      11099.174      22.306438      22.306438      22.306438    
       200   0.1            153.0318      -4838.7841      19.761132      17232.851      11099.197      22.306453      22.306453      22.306453    
       400   0.2            137.19326     -4836.7404      17.715888      19470.728      11099.269      22.306501      22.306501      22.306501    
       600   0.3            140.82551     -4837.2118      18.184923      19512.011      11099.389      22.306581      22.306581      22.306581    
       800   0.4            141.46286     -4837.2973      18.267224      19227.352      11099.557      22.306694      22.306694      22.306694    
      1000   0.5            146.5566      -4837.9591      18.924983      18723.794      11099.774      22.30684       22.30684       22.30684     
      1200   0.6            155.14103     -4839.0726      20.033499      17408.463      11100.039      22.307017      22.307017      22.307017    
      1400   0.7            145.63334     -4837.85        18.805762      18016.174      11100.352      22.307227      22.307227      22.307227    
      1600   0.8            147.02282     -4838.0356      18.985186      18188.366      11100.714      22.307469      22.307469      22.307469    
      1800   0.9            155.53322     -4839.1416      20.084142      17605.309      11101.123      22.307743      22.307743      22.307743    
      2000   1              148.5166      -4838.2426      19.178081      17865.667      11101.579      22.308049      22.308049      22.308049    
      2200   1.1            153.02102     -4838.8323      19.759739      17426.494      11102.083      22.308387      22.308387      22.308387    
      2400   1.2            153.95001     -4838.9611      19.879701      17365.301      11102.634      22.308756      22.308756      22.308756    
      2600   1.3            142.15304     -4837.4466      18.356348      18354.265      11103.232      22.309156      22.309156      22.309156    
      2800   1.4            151.66904     -4838.6853      19.585157      17624.834      11103.877      22.309588      22.309588      22.309588    
      3000   1.5            151.43227     -4838.6649      19.554583      17249.327      11104.568      22.310051      22.310051      22.310051    
      3200   1.6            150.34698     -4838.5355      19.414438      17051.449      11105.306      22.310545      22.310545      22.310545    
      3400   1.7            152.24426     -4838.7917      19.659436      16514.509      11106.089      22.311069      22.311069      22.311069    
      3600   1.8            152.83519     -4838.8798      19.735743      16091.95       11106.917      22.311624      22.311624      22.311624    
      3800   1.9            159.19595     -4839.7135      20.557114      16044.597      11107.791      22.312209      22.312209      22.312209    
      4000   2              154.63141     -4839.1366      19.967691      16271.07       11108.709      22.312824      22.312824      22.312824    
      4200   2.1            157.40106     -4839.5069      20.325338      15431.241      11109.672      22.313468      22.313468      22.313468    
