LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0034235409 -0.0034235409 -0.0034235409) to (17.858424 17.858424 17.858424)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.018 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 80.82 | 80.82 | 80.82 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
         0   0              300           -3364.9114      19.350244      3626.8236      5698.7434      17.861847      17.861847      17.861847    
       200   0.1            141.66725     -3354.6978      9.1376525      10826.096      5698.7505      17.861855      17.861855      17.861855    
       400   0.2            157.09789     -3355.6937      10.132941      9992.5639      5698.7725      17.861878      17.861878      17.861878    
       600   0.3            151.1487      -3355.3107      9.7492139      8954.8892      5698.8084      17.861915      17.861915      17.861915    
       800   0.4            153.10957     -3355.4381      9.8756914      9460.0056      5698.857       17.861966      17.861966      17.861966    
      1000   0.5            160.54921     -3355.9192      10.355555      9850.0352      5698.9187      17.86203       17.86203       17.86203     
      1200   0.6            150.61643     -3355.2797      9.7148821      9121.6247      5698.9941      17.862109      17.862109      17.862109    
      1400   0.7            153.34028     -3355.4569      9.8905726      10069.015      5699.0831      17.862202      17.862202      17.862202    
      1600   0.8            157.04539     -3355.6976      10.129555      10123.396      5699.1858      17.862309      17.862309      17.862309    
      1800   0.9            150.92396     -3355.3046      9.7347181      8954.0181      5699.3021      17.862431      17.862431      17.862431    
      2000   1              152.33362     -3355.3975      9.8256424      9884.9581      5699.4319      17.862566      17.862566      17.862566    
      2200   1.1            144.43162     -3354.8898      9.3159568      9213.3552      5699.575       17.862716      17.862716      17.862716    
      2400   1.2            159.72471     -3355.8784      10.302373      9418.3428      5699.7305      17.862878      17.862878      17.862878    
      2600   1.3            151.21343     -3355.3318      9.7533892      10455.885      5699.8995      17.863055      17.863055      17.863055    
      2800   1.4            152.33763     -3355.4069      9.8259007      10695.617      5700.083       17.863247      17.863247      17.863247    
      3000   1.5            154.88289     -3355.5738      9.9900721      9709.2876      5700.2811      17.863453      17.863453      17.863453    
      3200   1.6            153.98895     -3355.5188      9.9324125      8446.108       5700.4924      17.863674      17.863674      17.863674    
      3400   1.7            151.19542     -3355.3412      9.7522272      7710.9293      5700.7161      17.863908      17.863908      17.863908    
      3600   1.8            153.14779     -3355.4701      9.8781565      11157.485      5700.9519      17.864154      17.864154      17.864154    
      3800   1.9            151.7225      -3355.3812      9.7862248      8704.899       5701.202       17.864415      17.864415      17.864415    
      4000   2              151.58089     -3355.3752      9.7770905      10385.899      5701.4646      17.86469       17.86469       17.86469     
